service_id,date,exception_type
20240101_MT--F--_59,20240205,1
20240101_MT-TF--_60,20240205,1
20240101_MTW-F--_61,20240205,1
20240101_MTWT---_62,20240205,1
20240101_MTWTF--_63,20240205,1
20240101_MTWTF--_66,20240205,1
20240105_MTWTF--_67,20240205,1
20240105_MTWTF--_68,20240205,1
20220522_MTWTF--_1,20240206,1
20220522_MTWTF--_2,20240206,1
20220522_MTWTF--_3,20240206,1
20230820_MTWTF--_42,20240206,1
20230821_MTWTF--_48,20240206,1
20230821_MTWTF--_49,20240206,1
20240101_MT--F--_59,20240206,1
20240101_MT-TF--_60,20240206,1
20240101_MTW-F--_61,20240206,1
20240101_MTWT---_62,20240206,1
20240101_MTWTF--_63,20240206,1
20240101_MTWTF--_66,20240206,1
20240105_MTWTF--_67,20240206,1
20240105_MTWTF--_68,20240206,1
20220522_MTWTF--_1,20240207,1
20220522_MTWTF--_2,20240207,1
20220522_MTWTF--_3,20240207,1
20230820_MTWTF--_42,20240207,1
20230821_MTWTF--_48,20240207,1
20230821_MTWTF--_49,20240207,1
20240101_--W----_56,20240207,1
20240101_--WT---_57,20240207,1
20240101_M-W-F--_58,20240207,1
20240101_M-W-F--_95,20240207,1
20240101_MTW-F--_61,20240207,1
20240101_MTWT---_62,20240207,1
20240101_MTWTF--_63,20240207,1
20240101_MTWTF--_66,20240207,1
20240105_MTWTF--_67,20240207,1
20240105_MTWTF--_68,20240207,1
20220522_MTWTF--_1,20240208,1
20220522_MTWTF--_2,20240208,1
20220522_MTWTF--_3,20240208,1
20230820_MTWTF--_42,20240208,1
20230821_MTWTF--_48,20240208,1
20230821_MTWTF--_49,20240208,1
20240101_---T---_55,20240208,1
20240101_---T---_94,20240208,1
20240101_--WT---_57,20240208,1
20240101_MT-TF--_60,20240208,1
20240101_MTWT---_62,20240208,1
20240101_MTWTF--_63,20240208,1
20240101_MTWTF--_66,20240208,1
20240105_MTWTF--_67,20240208,1
20240105_MTWTF--_68,20240208,1
20220522_MTWTF--_1,20240209,1
20220522_MTWTF--_2,20240209,1
20220522_MTWTF--_3,20240209,1
20230820_----F--_41,20240209,1
20230820_MTWTF--_42,20240209,1
20230821_MTWTF--_48,20240209,1
20230821_MTWTF--_49,20240209,1
20230928_----F--_79,20240209,1
20240101_----F--_54,20240209,1
20240101_M-W-F--_58,20240209,1
20240101_M-W-F--_95,20240209,1
20240101_MT--F--_59,20240209,1
20240101_MT-TF--_60,20240209,1
20240101_MTW-F--_61,20240209,1
20240101_MTWTF--_63,20240209,1
20240101_MTWTF--_66,20240209,1
20240105_MTWTF--_67,20240209,1
20240105_MTWTF--_68,20240209,1
20220522_-----S-_5,20240210,1
20230820_-----S-_40,20240210,1
20230820_-----S-_44,20240210,1
20230821_-----S-_50,20240210,1
20230928_-----S-_78,20240210,1
20240101_-----S-_53,20240210,1
20240101_-----S-_64,20240210,1
20220522_------S_4,20240211,1
20230820_------S_39,20240211,1
20230820_------S_43,20240211,1
20240101_------S_52,20240211,1
20240101_------S_93,20240211,1
20240102_------S_65,20240211,1
20220522_MTWTF--_1,20240212,1
20220522_MTWTF--_2,20240212,1
20220522_MTWTF--_3,20240212,1
20230820_MTWTF--_42,20240212,1
20230821_MTWTF--_48,20240212,1
20230821_MTWTF--_49,20240212,1
20240101_M-W-F--_58,20240212,1
20240101_M-W-F--_95,20240212,1
20240101_MT--F--_59,20240212,1
20240101_MT-TF--_60,20240212,1
20240101_MTW-F--_61,20240212,1
20240101_MTWT---_62,20240212,1
20240101_MTWTF--_63,20240212,1
20240101_MTWTF--_66,20240212,1
20240105_MTWTF--_67,20240212,1
20240105_MTWTF--_68,20240212,1
20220522_MTWTF--_1,20240213,1
20220522_MTWTF--_2,20240213,1
20220522_MTWTF--_3,20240213,1
20230820_MTWTF--_42,20240213,1
20230821_MTWTF--_48,20240213,1
20230821_MTWTF--_49,20240213,1
20240101_MT--F--_59,20240213,1
20240101_MT-TF--_60,20240213,1
20240101_MTW-F--_61,20240213,1
20240101_MTWT---_62,20240213,1
20240101_MTWTF--_63,20240213,1
20240101_MTWTF--_66,20240213,1
20240105_MTWTF--_67,20240213,1
20240105_MTWTF--_68,20240213,1
20220522_MTWTF--_1,20240214,1
20220522_MTWTF--_2,20240214,1
20220522_MTWTF--_3,20240214,1
20230820_MTWTF--_42,20240214,1
20230821_MTWTF--_48,20240214,1
20230821_MTWTF--_49,20240214,1
20240101_--W----_56,20240214,1
20240101_--WT---_57,20240214,1
20240101_M-W-F--_58,20240214,1
20240101_M-W-F--_95,20240214,1
20240101_MTW-F--_61,20240214,1
20240101_MTWT---_62,20240214,1
20240101_MTWTF--_63,20240214,1
20240101_MTWTF--_66,20240214,1
20240105_MTWTF--_67,20240214,1
20240105_MTWTF--_68,20240214,1
20220522_MTWTF--_1,20240215,1
20220522_MTWTF--_2,20240215,1
20220522_MTWTF--_3,20240215,1
20230820_MTWTF--_42,20240215,1
20230821_MTWTF--_48,20240215,1
20230821_MTWTF--_49,20240215,1
20240101_---T---_55,20240215,1
20240101_---T---_94,20240215,1
20240101_--WT---_57,20240215,1
20240101_MT-TF--_60,20240215,1
20240101_MTWT---_62,20240215,1
20240101_MTWTF--_63,20240215,1
20240101_MTWTF--_66,20240215,1
20240105_MTWTF--_67,20240215,1
20240105_MTWTF--_68,20240215,1
20220522_MTWTF--_1,20240216,1
20220522_MTWTF--_2,20240216,1
20220522_MTWTF--_3,20240216,1
20230820_----F--_41,20240216,1
20230820_MTWTF--_42,20240216,1
20230821_MTWTF--_48,20240216,1
20230821_MTWTF--_49,20240216,1
20230928_----F--_79,20240216,1
20240101_----F--_54,20240216,1
20240101_M-W-F--_58,20240216,1
20240101_M-W-F--_95,20240216,1
20240101_MT--F--_59,20240216,1
20240101_MT-TF--_60,20240216,1
20240101_MTW-F--_61,20240216,1
20240101_MTWTF--_63,20240216,1
20240101_MTWTF--_66,20240216,1
20240105_MTWTF--_67,20240216,1
20240105_MTWTF--_68,20240216,1
20220522_-----S-_5,20240217,1
20230820_-----S-_40,20240217,1
20230820_-----S-_44,20240217,1
20230821_-----S-_50,20240217,1
20230928_-----S-_78,20240217,1
20240101_-----S-_53,20240217,1
20240101_-----S-_64,20240217,1
20220522_------S_4,20240218,1
20230820_------S_39,20240218,1
20230820_------S_43,20240218,1
20240101_------S_52,20240218,1
20240101_------S_93,20240218,1
20240102_------S_65,20240218,1
20220522_MTWTF--_1,20240219,1
20220522_MTWTF--_2,20240219,1
20220522_MTWTF--_3,20240219,1
20230820_MTWTF--_42,20240219,1
20230821_MTWTF--_48,20240219,1
20230821_MTWTF--_49,20240219,1
20240101_M-W-F--_58,20240219,1
20240101_M-W-F--_95,20240219,1
20240101_MT--F--_59,20240219,1
20240101_MT-TF--_60,20240219,1
20240101_MTW-F--_61,20240219,1
20240101_MTWT---_62,20240219,1
20240101_MTWTF--_63,20240219,1
20240101_MTWTF--_66,20240219,1
20240105_MTWTF--_67,20240219,1
20240105_MTWTF--_68,20240219,1
20220522_MTWTF--_1,20240220,1
20220522_MTWTF--_2,20240220,1
20220522_MTWTF--_3,20240220,1
20230820_MTWTF--_42,20240220,1
20230821_MTWTF--_48,20240220,1
20230821_MTWTF--_49,20240220,1
20240101_MT--F--_59,20240220,1
20240101_MT-TF--_60,20240220,1
20240101_MTW-F--_61,20240220,1
20240101_MTWT---_62,20240220,1
20240101_MTWTF--_63,20240220,1
20240101_MTWTF--_66,20240220,1
20240105_MTWTF--_67,20240220,1
20240105_MTWTF--_68,20240220,1
20220522_MTWTF--_1,20240221,1
20220522_MTWTF--_2,20240221,1
20220522_MTWTF--_3,20240221,1
20230820_MTWTF--_42,20240221,1
20230821_MTWTF--_48,20240221,1
20230821_MTWTF--_49,20240221,1
20240101_--W----_56,20240221,1
20240101_--WT---_57,20240221,1
20240101_M-W-F--_58,20240221,1
20240101_M-W-F--_95,20240221,1
20240101_MTW-F--_61,20240221,1
20240101_MTWT---_62,20240221,1
20240101_MTWTF--_63,20240221,1
20240101_MTWTF--_66,20240221,1
20240105_MTWTF--_67,20240221,1
20240105_MTWTF--_68,20240221,1
20220522_MTWTF--_1,20240222,1
20220522_MTWTF--_2,20240222,1
20220522_MTWTF--_3,20240222,1
20230820_MTWTF--_42,20240222,1
20230821_MTWTF--_48,20240222,1
20230821_MTWTF--_49,20240222,1
20240101_---T---_55,20240222,1
20240101_---T---_94,20240222,1
20240101_--WT---_57,20240222,1
20240101_MT-TF--_60,20240222,1
20240101_MTWT---_62,20240222,1
20240101_MTWTF--_63,20240222,1
20240101_MTWTF--_66,20240222,1
20240105_MTWTF--_67,20240222,1
20240105_MTWTF--_68,20240222,1
20220522_MTWTF--_1,20240223,1
20220522_MTWTF--_2,20240223,1
20220522_MTWTF--_3,20240223,1
20230820_----F--_41,20240223,1
20230820_MTWTF--_42,20240223,1
20230821_MTWTF--_48,20240223,1
20230821_MTWTF--_49,20240223,1
20230928_----F--_79,20240223,1
20240101_----F--_54,20240223,1
20240101_M-W-F--_58,20240223,1
20240101_M-W-F--_95,20240223,1
20240101_MT--F--_59,20240223,1
20240101_MT-TF--_60,20240223,1
20240101_MTW-F--_61,20240223,1
20240101_MTWTF--_63,20240223,1
20240101_MTWTF--_66,20240223,1
20240105_MTWTF--_67,20240223,1
20240105_MTWTF--_68,20240223,1
20220522_-----S-_5,20240224,1
20230820_-----S-_40,20240224,1
20230820_-----S-_44,20240224,1
20230821_-----S-_50,20240224,1
20230928_-----S-_78,20240224,1
20240101_-----S-_53,20240224,1
20240101_-----S-_64,20240224,1
20220522_------S_4,20240225,1
20230820_------S_39,20240225,1
20230820_------S_43,20240225,1
20240101_------S_52,20240225,1
20240101_------S_93,20240225,1
20240102_------S_65,20240225,1
20220522_MTWTF--_1,20240226,1
20220522_MTWTF--_2,20240226,1
20220522_MTWTF--_3,20240226,1
20230820_MTWTF--_42,20240226,1
20230821_MTWTF--_48,20240226,1
20230821_MTWTF--_49,20240226,1
20240101_M-W-F--_58,20240226,1
20240101_M-W-F--_95,20240226,1
20240101_MT--F--_59,20240226,1
20240101_MT-TF--_60,20240226,1
20240101_MTW-F--_61,20240226,1
20240101_MTWT---_62,20240226,1
20240101_MTWTF--_63,20240226,1
20240101_MTWTF--_66,20240226,1
20240105_MTWTF--_67,20240226,1
20240105_MTWTF--_68,20240226,1
20220522_MTWTF--_1,20240227,1
20220522_MTWTF--_2,20240227,1
20220522_MTWTF--_3,20240227,1
20230820_MTWTF--_42,20240227,1
20230821_MTWTF--_48,20240227,1
20230821_MTWTF--_49,20240227,1
20240101_MT--F--_59,20240227,1
20240101_MT-TF--_60,20240227,1
20240101_MTW-F--_61,20240227,1
20240101_MTWT---_62,20240227,1
20240101_MTWTF--_63,20240227,1
20240101_MTWTF--_66,20240227,1
20240105_MTWTF--_67,20240227,1
20240105_MTWTF--_68,20240227,1
20220522_MTWTF--_1,20240228,1
20220522_MTWTF--_2,20240228,1
20220522_MTWTF--_3,20240228,1
20230820_MTWTF--_42,20240228,1
20230821_MTWTF--_48,20240228,1
20230821_MTWTF--_49,20240228,1
20240101_--W----_56,20240228,1
20240101_--WT---_57,20240228,1
20240101_M-W-F--_58,20240228,1
20240101_M-W-F--_95,20240228,1
20240101_MTW-F--_61,20240228,1
20240101_MTWT---_62,20240228,1
20240101_MTWTF--_63,20240228,1
20240101_MTWTF--_66,20240228,1
20240105_MTWTF--_67,20240228,1
20240105_MTWTF--_68,20240228,1
20220522_MTWTF--_1,20240229,1
20220522_MTWTF--_2,20240229,1
20220522_MTWTF--_3,20240229,1
20230820_MTWTF--_42,20240229,1
20230821_MTWTF--_48,20240229,1
20230821_MTWTF--_49,20240229,1
20240101_---T---_55,20240229,1
20240101_---T---_94,20240229,1
20240101_--WT---_57,20240229,1
20240101_MT-TF--_60,20240229,1
20240101_MTWT---_62,20240229,1
20240101_MTWTF--_63,20240229,1
20240101_MTWTF--_66,20240229,1
20240105_MTWTF--_67,20240229,1
20240105_MTWTF--_68,20240229,1
20220522_MTWTF--_1,20240301,1
20220522_MTWTF--_2,20240301,1
20220522_MTWTF--_3,20240301,1
20230820_----F--_41,20240301,1
20230820_MTWTF--_42,20240301,1
20230821_MTWTF--_48,20240301,1
20230821_MTWTF--_49,20240301,1
20230928_----F--_79,20240301,1
20240101_----F--_54,20240301,1
20240101_M-W-F--_58,20240301,1
20240101_M-W-F--_95,20240301,1
20240101_MT--F--_59,20240301,1
20240101_MT-TF--_60,20240301,1
20240101_MTW-F--_61,20240301,1
20240101_MTWTF--_63,20240301,1
20240101_MTWTF--_66,20240301,1
20240105_MTWTF--_67,20240301,1
20240105_MTWTF--_68,20240301,1
20220522_-----S-_5,20240302,1
20230820_-----S-_40,20240302,1
20230820_-----S-_44,20240302,1
20230821_-----S-_50,20240302,1
20230928_-----S-_78,20240302,1
20240101_-----S-_53,20240302,1
20240101_-----S-_64,20240302,1
20220522_------S_4,20240303,1
20230820_------S_39,20240303,1
20230820_------S_43,20240303,1
20240101_------S_52,20240303,1
20240101_------S_93,20240303,1
20240102_------S_65,20240303,1
20220522_MTWTF--_1,20240304,1
20220522_MTWTF--_2,20240304,1
20220522_MTWTF--_3,20240304,1
20230820_MTWTF--_42,20240304,1
20230821_MTWTF--_48,20240304,1
20230821_MTWTF--_49,20240304,1
20240101_M-W-F--_58,20240304,1
20240101_M-W-F--_95,20240304,1
20240101_MT--F--_59,20240304,1
20240101_MT-TF--_60,20240304,1
20240101_MTW-F--_61,20240304,1
20240101_MTWT---_62,20240304,1
20240101_MTWTF--_63,20240304,1
20240101_MTWTF--_66,20240304,1
20240105_MTWTF--_67,20240304,1
20240105_MTWTF--_68,20240304,1
20220522_MTWTF--_1,20240305,1
20220522_MTWTF--_2,20240305,1
20220522_MTWTF--_3,20240305,1
20230820_MTWTF--_42,20240305,1
20230821_MTWTF--_48,20240305,1
20230821_MTWTF--_49,20240305,1
20240101_MT--F--_59,20240305,1
20240101_MT-TF--_60,20240305,1
20240101_MTW-F--_61,20240305,1
20240101_MTWT---_62,20240305,1
20240101_MTWTF--_63,20240305,1
20240101_MTWTF--_66,20240305,1
20240105_MTWTF--_67,20240305,1
20240105_MTWTF--_68,20240305,1
20220522_MTWTF--_1,20240306,1
20220522_MTWTF--_2,20240306,1
20220522_MTWTF--_3,20240306,1
20230820_MTWTF--_42,20240306,1
20230821_MTWTF--_48,20240306,1
20230821_MTWTF--_49,20240306,1
20240101_--W----_56,20240306,1
20240101_--WT---_57,20240306,1
20240101_M-W-F--_58,20240306,1
20240101_M-W-F--_95,20240306,1
20240101_MTW-F--_61,20240306,1
20240101_MTWT---_62,20240306,1
20240101_MTWTF--_63,20240306,1
20240101_MTWTF--_66,20240306,1
20240105_MTWTF--_67,20240306,1
20240105_MTWTF--_68,20240306,1
20220522_MTWTF--_1,20240307,1
20220522_MTWTF--_2,20240307,1
20220522_MTWTF--_3,20240307,1
20230820_MTWTF--_42,20240307,1
20230821_MTWTF--_48,20240307,1
20230821_MTWTF--_49,20240307,1
20240101_---T---_55,20240307,1
20240101_---T---_94,20240307,1
20240101_--WT---_57,20240307,1
20240101_MT-TF--_60,20240307,1
20240101_MTWT---_62,20240307,1
20240101_MTWTF--_63,20240307,1
20240101_MTWTF--_66,20240307,1
20240105_MTWTF--_67,20240307,1
20240105_MTWTF--_68,20240307,1
20220522_MTWTF--_1,20240308,1
20220522_MTWTF--_2,20240308,1
20220522_MTWTF--_3,20240308,1
20230820_----F--_41,20240308,1
20230820_MTWTF--_42,20240308,1
20230821_MTWTF--_48,20240308,1
20230821_MTWTF--_49,20240308,1
20240101_----F--_54,20240308,1
20240101_M-W-F--_58,20240308,1
20240101_M-W-F--_95,20240308,1
20240101_MT--F--_59,20240308,1
20240101_MT-TF--_60,20240308,1
20240101_MTW-F--_61,20240308,1
20240101_MTWTF--_63,20240308,1
20240101_MTWTF--_66,20240308,1
20240105_MTWTF--_67,20240308,1
20240105_MTWTF--_68,20240308,1
20220522_-----S-_5,20240309,1
20230820_-----S-_40,20240309,1
20230820_-----S-_44,20240309,1
20230821_-----S-_50,20240309,1
20240101_-----S-_53,20240309,1
20240101_-----S-_64,20240309,1
20220522_------S_4,20240310,1
20230820_------S_39,20240310,1
20230820_------S_43,20240310,1
20240101_------S_52,20240310,1
20240101_------S_93,20240310,1
20240102_------S_65,20240310,1
20220522_MTWTF--_1,20240311,1
20220522_MTWTF--_2,20240311,1
20220522_MTWTF--_3,20240311,1
20230820_MTWTF--_42,20240311,1
20230821_MTWTF--_48,20240311,1
20230821_MTWTF--_49,20240311,1
20240101_M-W-F--_58,20240311,1
20240101_M-W-F--_95,20240311,1
20240101_MT--F--_59,20240311,1
20240101_MT-TF--_60,20240311,1
20240101_MTW-F--_61,20240311,1
20240101_MTWT---_62,20240311,1
20240101_MTWTF--_63,20240311,1
20240101_MTWTF--_66,20240311,1
20240105_MTWTF--_67,20240311,1
20240105_MTWTF--_68,20240311,1
20220522_MTWTF--_1,20240312,1
20220522_MTWTF--_2,20240312,1
20220522_MTWTF--_3,20240312,1
20230820_MTWTF--_42,20240312,1
20230821_MTWTF--_48,20240312,1
20230821_MTWTF--_49,20240312,1
20240101_MT--F--_59,20240312,1
20240101_MT-TF--_60,20240312,1
20240101_MTW-F--_61,20240312,1
20240101_MTWT---_62,20240312,1
20240101_MTWTF--_63,20240312,1
20240101_MTWTF--_66,20240312,1
20240105_MTWTF--_67,20240312,1
20240105_MTWTF--_68,20240312,1
20220522_MTWTF--_1,20240313,1
20220522_MTWTF--_2,20240313,1
20220522_MTWTF--_3,20240313,1
20230820_MTWTF--_42,20240313,1
20230821_MTWTF--_48,20240313,1
20230821_MTWTF--_49,20240313,1
20240101_--W----_56,20240313,1
20240101_--WT---_57,20240313,1
20240101_M-W-F--_58,20240313,1
20240101_M-W-F--_95,20240313,1
20240101_MTW-F--_61,20240313,1
20240101_MTWT---_62,20240313,1
20240101_MTWTF--_63,20240313,1
20240101_MTWTF--_66,20240313,1
20240105_MTWTF--_67,20240313,1
20240105_MTWTF--_68,20240313,1
20220522_MTWTF--_1,20240314,1
20220522_MTWTF--_2,20240314,1
20220522_MTWTF--_3,20240314,1
20230820_MTWTF--_42,20240314,1
20230821_MTWTF--_48,20240314,1
20230821_MTWTF--_49,20240314,1
20240101_---T---_55,20240314,1
20240101_---T---_94,20240314,1
20240101_--WT---_57,20240314,1
20240101_MT-TF--_60,20240314,1
20240101_MTWT---_62,20240314,1
20240101_MTWTF--_63,20240314,1
20240101_MTWTF--_66,20240314,1
20240105_MTWTF--_67,20240314,1
20240105_MTWTF--_68,20240314,1
20220522_MTWTF--_1,20240315,1
20220522_MTWTF--_2,20240315,1
20220522_MTWTF--_3,20240315,1
20230820_----F--_41,20240315,1
20230820_MTWTF--_42,20240315,1
20230821_MTWTF--_48,20240315,1
20230821_MTWTF--_49,20240315,1
20240101_----F--_54,20240315,1
20240101_M-W-F--_58,20240315,1
20240101_M-W-F--_95,20240315,1
20240101_MT--F--_59,20240315,1
20240101_MT-TF--_60,20240315,1
20240101_MTW-F--_61,20240315,1
20240101_MTWTF--_63,20240315,1
20240101_MTWTF--_66,20240315,1
20240105_MTWTF--_67,20240315,1
20240105_MTWTF--_68,20240315,1
20220522_-----S-_5,20240316,1
20230820_-----S-_40,20240316,1
20230820_-----S-_44,20240316,1
20230821_-----S-_50,20240316,1
20240101_-----S-_53,20240316,1
20240101_-----S-_64,20240316,1
20220522_------S_4,20240317,1
20230820_------S_39,20240317,1
20230820_------S_43,20240317,1
20240101_------S_52,20240317,1
20240101_------S_93,20240317,1
20240102_------S_65,20240317,1
20220522_MTWTF--_1,20240318,1
20220522_MTWTF--_2,20240318,1
20220522_MTWTF--_3,20240318,1
20230820_MTWTF--_42,20240318,1
20230821_MTWTF--_48,20240318,1
20230821_MTWTF--_49,20240318,1
20240101_M-W-F--_58,20240318,1
20240101_M-W-F--_95,20240318,1
20240101_MT--F--_59,20240318,1
20240101_MT-TF--_60,20240318,1
20240101_MTW-F--_61,20240318,1
20240101_MTWT---_62,20240318,1
20240101_MTWTF--_63,20240318,1
20240101_MTWTF--_66,20240318,1
20240105_MTWTF--_67,20240318,1
20240105_MTWTF--_68,20240318,1
20220522_MTWTF--_1,20240319,1
20220522_MTWTF--_2,20240319,1
20220522_MTWTF--_3,20240319,1
20230820_MTWTF--_42,20240319,1
20230821_MTWTF--_48,20240319,1
20230821_MTWTF--_49,20240319,1
20240101_MT--F--_59,20240319,1
20240101_MT-TF--_60,20240319,1
20240101_MTW-F--_61,20240319,1
20240101_MTWT---_62,20240319,1
20240101_MTWTF--_63,20240319,1
20240101_MTWTF--_66,20240319,1
20240105_MTWTF--_67,20240319,1
20240105_MTWTF--_68,20240319,1
20240319_-T-----_91,20240319,1
20220522_MTWTF--_1,20240320,1
20220522_MTWTF--_2,20240320,1
20220522_MTWTF--_3,20240320,1
20230820_MTWTF--_42,20240320,1
20230821_MTWTF--_48,20240320,1
20230821_MTWTF--_49,20240320,1
20240101_--W----_56,20240320,1
20240101_--WT---_57,20240320,1
20240101_M-W-F--_58,20240320,1
20240101_M-W-F--_95,20240320,1
20240101_MTW-F--_61,20240320,1
20240101_MTWT---_62,20240320,1
20240101_MTWTF--_63,20240320,1
20240101_MTWTF--_66,20240320,1
20240105_MTWTF--_67,20240320,1
20240105_MTWTF--_68,20240320,1
20220522_MTWTF--_1,20240321,1
20220522_MTWTF--_2,20240321,1
20220522_MTWTF--_3,20240321,1
20230820_MTWTF--_42,20240321,1
20230821_MTWTF--_48,20240321,1
20230821_MTWTF--_49,20240321,1
20240101_---T---_55,20240321,1
20240101_---T---_94,20240321,1
20240101_--WT---_57,20240321,1
20240101_MT-TF--_60,20240321,1
20240101_MTWT---_62,20240321,1
20240101_MTWTF--_63,20240321,1
20240101_MTWTF--_66,20240321,1
20240105_MTWTF--_67,20240321,1
20240105_MTWTF--_68,20240321,1
20220522_MTWTF--_1,20240322,1
20220522_MTWTF--_2,20240322,1
20220522_MTWTF--_3,20240322,1
20230820_----F--_41,20240322,1
20230820_MTWTF--_42,20240322,1
20230821_MTWTF--_48,20240322,1
20230821_MTWTF--_49,20240322,1
20240101_----F--_54,20240322,1
20240101_M-W-F--_58,20240322,1
20240101_M-W-F--_95,20240322,1
20240101_MT--F--_59,20240322,1
20240101_MT-TF--_60,20240322,1
20240101_MTW-F--_61,20240322,1
20240101_MTWTF--_63,20240322,1
20240101_MTWTF--_66,20240322,1
20240105_MTWTF--_67,20240322,1
20240105_MTWTF--_68,20240322,1
20220522_-----S-_5,20240323,1
20230820_-----S-_40,20240323,1
20230820_-----S-_44,20240323,1
20230821_-----S-_50,20240323,1
20240101_-----S-_53,20240323,1
20240101_-----S-_64,20240323,1
